player_name,team_code,position,is_pitcher,is_keeper
B. Sheets,UNK-5,P,TRUE,FALSE
K. Wood,SKD,P,TRUE,FALSE
J. Peavy,RGS,P,TRUE,FALSE
J. Schmidt,MNB,P,TRUE,FALSE
R. Clemens,BOH,P,TRUE,FALSE
J. Vazquez,UNK-16,P,TRUE,FALSE
B. Webb,DKG,P,TRUE,FALSE
C. Zambrano,DMK,P,TRUE,FALSE
J. Suppan,UNK-5,P,TRUE,FALSE
M. Morris,SKD,P,TRUE,FALSE
Od. Perez,RGS,P,TRUE,FALSE
T. Hudson,MNB,P,TRUE,FALSE
R. Oswalt,BOH,P,TRUE,FALSE
V. Zambrano,UNK-16,P,TRUE,FALSE
G. Maddux,DKG,P,TRUE,FALSE
A. Harang,DMK,P,TRUE,FALSE
H. Ramirez,UNK-5,P,TRUE,FALSE
D. Willis,SKD,P,TRUE,FALSE
J. Vargas,RGS,P,TRUE,FALSE
M. Mulder,MNB,P,TRUE,FALSE
P. Martinez,BOH,P,TRUE,FALSE
A.J. Burnett,UNK-16,P,TRUE,FALSE
K. Benson,DKG,P,TRUE,FALSE
B. Lawrence,DMK,P,TRUE,FALSE
B. Myers,UNK-5,P,TRUE,FALSE
A. Pettitte,SKD,P,TRUE,FALSE
D. Davis,RGS,P,TRUE,FALSE
V. Padilla,MNB,P,TRUE,FALSE
J. Smoltz,BOH,P,TRUE,FALSE
C. Capuano,UNK-16,P,TRUE,FALSE
J. Lieber,DKG,P,TRUE,FALSE
B. Halsey,DMK,P,TRUE,FALSE
T. Armas Jr.,UNK-5,P,TRUE,FALSE
D. Weathers,SKD,P,TRUE,FALSE
J. Marquis,RGS,P,TRUE,FALSE
J. Seo,MNB,P,TRUE,FALSE
D. Sanchez,BOH,P,TRUE,FALSE
K. Correia,UNK-16,P,TRUE,FALSE
C. Carpenter,DKG,P,TRUE,FALSE
B. Backe,DMK,P,TRUE,FALSE
D. Williams,UNK-5,P,TRUE,FALSE
B. Claussen,SKD,P,TRUE,FALSE
B. Penny,RGS,P,TRUE,FALSE
J. Sosa,MNB,P,TRUE,FALSE
Z. Duke,BOH,P,TRUE,FALSE
J. Patterson,UNK-16,P,TRUE,FALSE
J. Weaver,DKG,P,TRUE,FALSE
G. Rusch,DMK,P,TRUE,FALSE
A. Benitez,UNK-5,P,TRUE,FALSE
Ra. Ortiz,SKD,P,TRUE,FALSE
Y. Brazoban,RGS,P,TRUE,FALSE
D.Turnbow,MNB,P,TRUE,FALSE
C. Cordero,BOH,P,TRUE,FALSE
N. Lowry,UNK-16,P,TRUE,FALSE
B. Looper,DKG,P,TRUE,FALSE
D.J. Houlton,DMK,P,TRUE,FALSE
T. Jones,UNK-5,P,TRUE,FALSE
R. Tejeda,SKD,P,TRUE,FALSE
B. Lidge,RGS,P,TRUE,FALSE
E. Loaiza,MNB,P,TRUE,FALSE
D. Lowe,BOH,P,TRUE,FALSE
R. Dempster,UNK-16,P,TRUE,FALSE
